datetime_utc,datetime_local,consumed_co2_rate_lb_per_mwh_for_electricity,consumed_ch4_rate_lb_per_mwh_for_electricity,consumed_n2o_rate_lb_per_mwh_for_electricity,consumed_co2e_rate_lb_per_mwh_for_electricity,consumed_nox_rate_lb_per_mwh_for_electricity,consumed_so2_rate_lb_per_mwh_for_electricity,consumed_co2_rate_lb_per_mwh_for_electricity_adjusted,consumed_ch4_rate_lb_per_mwh_for_electricity_adjusted,consumed_n2o_rate_lb_per_mwh_for_electricity_adjusted,consumed_co2e_rate_lb_per_mwh_for_electricity_adjusted,consumed_nox_rate_lb_per_mwh_for_electricity_adjusted,consumed_so2_rate_lb_per_mwh_for_electricity_adjusted
2021-01-02 01:00:00+00:00,2021-01-01 17:00:00-08:00,791.25,0.036,0.00475,793.56,0.297,0.1,786.99,0.036,0.00475,789.29,0.295,0.1
2021-01-02 02:00:00+00:00,2021-01-01 18:00:00-08:00,797.72,0.0373,0.00494,800.1,0.321,0.102,793.45,0.0372,0.00494,795.84,0.32,0.102
2021-01-02 03:00:00+00:00,2021-01-01 19:00:00-08:00,807.23,0.0383,0.0051,809.7,0.354,0.101,802.87,0.0383,0.0051,805.33,0.353,0.101
2021-01-02 04:00:00+00:00,2021-01-01 20:00:00-08:00,814.21,0.0402,0.00538,816.8,0.371,0.112,809.66,0.0401,0.00537,812.25,0.37,0.112
2021-01-02 05:00:00+00:00,2021-01-01 21:00:00-08:00,811.47,0.0402,0.00538,814.06,0.379,0.109,806.86,0.0402,0.00538,809.45,0.377,0.109
2021-01-02 06:00:00+00:00,2021-01-01 22:00:00-08:00,811.04,0.0393,0.00524,813.57,0.369,0.106,806.15,0.0393,0.00524,808.68,0.368,0.106
2021-01-02 07:00:00+00:00,2021-01-01 23:00:00-08:00,776.52,0.0348,0.00459,778.74,0.325,0.09,771.44,0.0348,0.00458,773.67,0.324,0.09
2021-01-02 08:00:00+00:00,2021-01-02 00:00:00-08:00,760.75,0.0326,0.00426,762.82,0.3,0.083,755.39,0.0325,0.00425,757.46,0.299,0.083
2021-01-02 09:00:00+00:00,2021-01-02 01:00:00-08:00,753.78,0.0309,0.00401,755.74,0.294,0.08,748.28,0.0309,0.00401,750.23,0.293,0.08
2021-01-02 10:00:00+00:00,2021-01-02 02:00:00-08:00,751.23,0.031,0.00402,753.2,0.289,0.082,745.6,0.0309,0.00401,747.56,0.287,0.082
2021-01-02 11:00:00+00:00,2021-01-02 03:00:00-08:00,756.82,0.0312,0.00405,758.8,0.287,0.078,751.38,0.0312,0.00405,753.36,0.286,0.078
2021-01-02 12:00:00+00:00,2021-01-02 04:00:00-08:00,765.05,0.0327,0.00427,767.13,0.293,0.093,759.79,0.0326,0.00427,761.86,0.291,0.093
2021-01-02 13:00:00+00:00,2021-01-02 05:00:00-08:00,775.5,0.0341,0.00448,777.67,0.286,0.102,770.55,0.0341,0.00448,772.72,0.284,0.102
2021-01-02 14:00:00+00:00,2021-01-02 06:00:00-08:00,791.3,0.0362,0.00478,793.61,0.299,0.091,786.36,0.0361,0.00478,788.67,0.297,0.091
2021-01-02 15:00:00+00:00,2021-01-02 07:00:00-08:00,775.63,0.038,0.00508,778.08,0.319,0.093,770.66,0.0379,0.00507,773.1,0.317,0.093
2021-01-02 16:00:00+00:00,2021-01-02 08:00:00-08:00,726.5,0.0378,0.00509,728.94,0.332,0.085,721.29,0.0377,0.00509,723.73,0.33,0.085
2021-01-02 17:00:00+00:00,2021-01-02 09:00:00-08:00,645.11,0.0319,0.00427,647.16,0.377,0.063,639.96,0.0319,0.00426,642.01,0.376,0.063
2021-01-02 18:00:00+00:00,2021-01-02 10:00:00-08:00,619.59,0.0279,0.00367,621.37,0.366,0.048,614.08,0.0278,0.00366,615.86,0.364,0.048
2021-01-02 19:00:00+00:00,2021-01-02 11:00:00-08:00,617.43,0.0264,0.00343,619.1,0.352,0.052,611.77,0.0263,0.00343,613.44,0.351,0.052
2021-01-02 20:00:00+00:00,2021-01-02 12:00:00-08:00,609.77,0.0263,0.00343,611.44,0.339,0.054,604.53,0.0262,0.00342,606.2,0.338,0.054
2021-01-02 21:00:00+00:00,2021-01-02 13:00:00-08:00,618.42,0.027,0.00354,620.14,0.342,0.06,612.86,0.027,0.00353,614.57,0.34,0.06
2021-01-02 22:00:00+00:00,2021-01-02 14:00:00-08:00,659.96,0.0278,0.00362,661.72,0.351,0.053,655.19,0.0278,0.00361,656.95,0.349,0.053
2021-01-02 23:00:00+00:00,2021-01-02 15:00:00-08:00,753.83,0.0334,0.00439,755.96,0.359,0.076,749.27,0.0333,0.00438,751.4,0.358,0.076
2021-01-03 00:00:00+00:00,2021-01-02 16:00:00-08:00,794.44,0.0359,0.00474,796.74,0.315,0.089,789.79,0.0359,0.00474,792.08,0.314,0.089
2021-01-03 01:00:00+00:00,2021-01-02 17:00:00-08:00,802.51,0.0376,0.00499,804.92,0.353,0.097,798.1,0.0376,0.00499,800.51,0.351,0.097
2021-01-03 02:00:00+00:00,2021-01-02 18:00:00-08:00,798.22,0.0393,0.00526,800.75,0.355,0.103,793.65,0.0393,0.00526,796.18,0.354,0.103
2021-01-03 03:00:00+00:00,2021-01-02 19:00:00-08:00,798.83,0.0402,0.00539,801.42,0.385,0.106,794.34,0.0401,0.00538,796.93,0.383,0.106
2021-01-03 04:00:00+00:00,2021-01-02 20:00:00-08:00,798.31,0.04,0.00536,800.89,0.381,0.108,793.78,0.0399,0.00536,796.36,0.379,0.108
2021-01-03 05:00:00+00:00,2021-01-02 21:00:00-08:00,802.02,0.0406,0.00546,804.64,0.396,0.116,797.33,0.0406,0.00545,799.95,0.395,0.116
2021-01-03 06:00:00+00:00,2021-01-02 22:00:00-08:00,811.51,0.0412,0.00554,814.17,0.382,0.107,806.63,0.0412,0.00553,809.29,0.381,0.107
2021-01-03 07:00:00+00:00,2021-01-02 23:00:00-08:00,794.03,0.039,0.00522,796.55,0.352,0.09,789.0,0.039,0.00521,791.51,0.35,0.09
2021-01-03 08:00:00+00:00,2021-01-03 00:00:00-08:00,786.61,0.0381,0.00508,789.06,0.346,0.099,781.37,0.0381,0.00508,783.81,0.344,0.099
2021-01-03 09:00:00+00:00,2021-01-03 01:00:00-08:00,770.86,0.0357,0.00472,773.15,0.341,0.109,765.46,0.0356,0.00472,767.74,0.339,0.109
2021-01-03 10:00:00+00:00,2021-01-03 02:00:00-08:00,773.54,0.0353,0.00467,775.8,0.334,0.099,768.09,0.0353,0.00467,770.35,0.332,0.099
2021-01-03 11:00:00+00:00,2021-01-03 03:00:00-08:00,754.67,0.0326,0.00427,756.74,0.319,0.08,749.27,0.0326,0.00427,751.34,0.318,0.08
2021-01-03 12:00:00+00:00,2021-01-03 04:00:00-08:00,750.19,0.0322,0.00421,752.24,0.32,0.079,744.86,0.0322,0.00421,746.91,0.318,0.079
2021-01-03 13:00:00+00:00,2021-01-03 05:00:00-08:00,747.29,0.0323,0.00424,749.35,0.319,0.087,742.11,0.0323,0.00423,744.17,0.318,0.087
2021-01-03 14:00:00+00:00,2021-01-03 06:00:00-08:00,759.62,0.0344,0.00454,761.82,0.336,0.096,754.53,0.0343,0.00453,756.72,0.334,0.096
2021-01-03 15:00:00+00:00,2021-01-03 07:00:00-08:00,731.44,0.0315,0.00412,733.45,0.315,0.076,726.55,0.0314,0.00412,728.55,0.313,0.076
2021-01-03 16:00:00+00:00,2021-01-03 08:00:00-08:00,663.26,0.0278,0.00363,665.03,0.358,0.063,658.66,0.0278,0.00362,660.42,0.357,0.063
2021-01-03 17:00:00+00:00,2021-01-03 09:00:00-08:00,627.83,0.0243,0.00311,629.36,0.33,0.057,623.4,0.0243,0.00311,624.92,0.329,0.057
2021-01-03 18:00:00+00:00,2021-01-03 10:00:00-08:00,634.64,0.0265,0.00344,636.32,0.365,0.059,629.69,0.0264,0.00343,631.36,0.364,0.059
2021-01-03 19:00:00+00:00,2021-01-03 11:00:00-08:00,636.88,0.0269,0.0035,638.58,0.369,0.054,631.68,0.0268,0.00349,633.39,0.368,0.054
2021-01-03 20:00:00+00:00,2021-01-03 12:00:00-08:00,645.54,0.0276,0.0036,647.29,0.374,0.053,640.38,0.0275,0.00359,642.13,0.372,0.053
2021-01-03 21:00:00+00:00,2021-01-03 13:00:00-08:00,660.67,0.0292,0.00383,662.53,0.377,0.069,655.44,0.0291,0.00383,657.3,0.375,0.069
2021-01-03 22:00:00+00:00,2021-01-03 14:00:00-08:00,680.87,0.0317,0.0042,682.9,0.344,0.067,675.38,0.0316,0.00419,677.4,0.343,0.067
2021-01-03 23:00:00+00:00,2021-01-03 15:00:00-08:00,738.12,0.0334,0.00441,740.26,0.305,0.069,732.9,0.0334,0.00441,735.03,0.304,0.069
2021-01-04 00:00:00+00:00,2021-01-03 16:00:00-08:00,805.63,0.0394,0.00526,808.16,0.345,0.103,800.84,0.0393,0.00526,803.37,0.343,0.103
2021-01-04 01:00:00+00:00,2021-01-03 17:00:00-08:00,822.62,0.0432,0.00583,825.42,0.369,0.116,818.14,0.0432,0.00583,820.94,0.368,0.116
2021-01-04 02:00:00+00:00,2021-01-03 18:00:00-08:00,831.41,0.0441,0.00596,834.27,0.399,0.121,826.94,0.044,0.00595,829.79,0.397,0.121
2021-01-04 03:00:00+00:00,2021-01-03 19:00:00-08:00,842.66,0.0445,0.00601,845.54,0.411,0.125,838.23,0.0444,0.00601,841.11,0.409,0.125
2021-01-04 04:00:00+00:00,2021-01-03 20:00:00-08:00,853.63,0.0455,0.00616,856.58,0.422,0.138,849.15,0.0455,0.00616,852.1,0.421,0.138
2021-01-04 05:00:00+00:00,2021-01-03 21:00:00-08:00,863.01,0.0474,0.00644,866.09,0.435,0.153,858.24,0.0474,0.00644,861.32,0.434,0.152
2021-01-04 06:00:00+00:00,2021-01-03 22:00:00-08:00,857.82,0.0473,0.00642,860.89,0.413,0.148,852.49,0.0472,0.00642,855.56,0.412,0.148
2021-01-04 07:00:00+00:00,2021-01-03 23:00:00-08:00,842.34,0.0446,0.00602,845.23,0.396,0.138,836.68,0.0445,0.00602,839.56,0.394,0.138
2021-01-04 08:00:00+00:00,2021-01-04 00:00:00-08:00,852.75,0.0455,0.00615,855.7,0.424,0.162,847.05,0.0454,0.00614,849.99,0.423,0.162
2021-01-04 09:00:00+00:00,2021-01-04 01:00:00-08:00,852.62,0.045,0.00608,855.54,0.421,0.155,846.89,0.0449,0.00608,849.8,0.419,0.155
2021-01-04 10:00:00+00:00,2021-01-04 02:00:00-08:00,848.11,0.044,0.00593,850.95,0.415,0.146,842.53,0.0439,0.00592,845.38,0.413,0.146
2021-01-04 11:00:00+00:00,2021-01-04 03:00:00-08:00,845.47,0.0441,0.00594,848.32,0.418,0.137,839.82,0.044,0.00594,842.67,0.416,0.137
2021-01-04 12:00:00+00:00,2021-01-04 04:00:00-08:00,837.77,0.0436,0.00589,840.6,0.409,0.139,832.32,0.0436,0.00588,835.14,0.407,0.139
2021-01-04 13:00:00+00:00,2021-01-04 05:00:00-08:00,832.51,0.0432,0.00583,835.3,0.39,0.12,827.36,0.0432,0.00583,830.15,0.388,0.12
2021-01-04 14:00:00+00:00,2021-01-04 06:00:00-08:00,840.85,0.0444,0.006,843.73,0.445,0.135,836.23,0.0444,0.006,839.11,0.443,0.135
2021-01-04 15:00:00+00:00,2021-01-04 07:00:00-08:00,808.37,0.0406,0.00545,810.99,0.393,0.104,804.07,0.0405,0.00544,806.69,0.392,0.104
2021-01-04 16:00:00+00:00,2021-01-04 08:00:00-08:00,724.71,0.0369,0.00496,727.09,0.341,0.091,720.67,0.0368,0.00496,723.05,0.34,0.091
2021-01-04 17:00:00+00:00,2021-01-04 09:00:00-08:00,698.78,0.0332,0.00441,700.91,0.286,0.067,694.87,0.0331,0.00441,697.0,0.285,0.067
2021-01-04 18:00:00+00:00,2021-01-04 10:00:00-08:00,682.4,0.0308,0.00407,684.38,0.27,0.054,678.46,0.0308,0.00406,680.43,0.269,0.053
2021-01-04 19:00:00+00:00,2021-01-04 11:00:00-08:00,673.04,0.0299,0.00393,674.95,0.262,0.049,669.12,0.0299,0.00393,671.03,0.261,0.049
2021-01-04 20:00:00+00:00,2021-01-04 12:00:00-08:00,662.43,0.0287,0.00375,664.26,0.245,0.045,658.54,0.0286,0.00375,660.36,0.244,0.045
2021-01-04 21:00:00+00:00,2021-01-04 13:00:00-08:00,657.86,0.0299,0.00394,659.77,0.268,0.049,653.5,0.0299,0.00394,655.41,0.266,0.049
2021-01-04 22:00:00+00:00,2021-01-04 14:00:00-08:00,668.96,0.032,0.00426,671.02,0.298,0.056,664.09,0.032,0.00426,666.15,0.297,0.056
2021-01-04 23:00:00+00:00,2021-01-04 15:00:00-08:00,692.72,0.0313,0.00413,694.72,0.293,0.064,687.94,0.0313,0.00412,689.94,0.291,0.063
2021-01-05 00:00:00+00:00,2021-01-04 16:00:00-08:00,767.31,0.0349,0.00461,769.55,0.32,0.075,762.93,0.0349,0.00461,765.16,0.318,0.075
2021-01-05 01:00:00+00:00,2021-01-04 17:00:00-08:00,776.8,0.0364,0.00483,779.14,0.33,0.082,772.64,0.0363,0.00482,774.97,0.328,0.082
2021-01-05 02:00:00+00:00,2021-01-04 18:00:00-08:00,776.33,0.0367,0.00488,778.69,0.331,0.084,772.11,0.0367,0.00488,774.47,0.33,0.084
2021-01-05 03:00:00+00:00,2021-01-04 19:00:00-08:00,787.36,0.0384,0.00514,789.83,0.344,0.094,783.1,0.0384,0.00513,785.57,0.343,0.094
2021-01-05 04:00:00+00:00,2021-01-04 20:00:00-08:00,789.39,0.0382,0.0051,791.85,0.346,0.096,784.96,0.0382,0.0051,787.42,0.345,0.096
2021-01-05 05:00:00+00:00,2021-01-04 21:00:00-08:00,795.89,0.0385,0.00513,798.36,0.346,0.098,791.52,0.0384,0.00513,793.99,0.344,0.098
2021-01-05 06:00:00+00:00,2021-01-04 22:00:00-08:00,803.33,0.0387,0.00517,805.82,0.332,0.103,798.62,0.0387,0.00516,801.1,0.33,0.103
2021-01-05 07:00:00+00:00,2021-01-04 23:00:00-08:00,798.27,0.0378,0.00502,800.7,0.337,0.095,793.34,0.0377,0.00501,795.76,0.335,0.095
2021-01-05 08:00:00+00:00,2021-01-05 00:00:00-08:00,789.86,0.0365,0.00484,792.2,0.345,0.107,784.72,0.0365,0.00483,787.06,0.343,0.107
2021-01-05 09:00:00+00:00,2021-01-05 01:00:00-08:00,787.29,0.0357,0.00472,789.57,0.331,0.093,782.06,0.0357,0.00471,784.34,0.33,0.093
2021-01-05 10:00:00+00:00,2021-01-05 02:00:00-08:00,790.34,0.0358,0.00473,792.63,0.326,0.086,785.05,0.0357,0.00472,787.34,0.324,0.086
2021-01-05 11:00:00+00:00,2021-01-05 03:00:00-08:00,804.59,0.0379,0.00503,807.02,0.337,0.098,799.22,0.0378,0.00502,801.65,0.335,0.098
2021-01-05 12:00:00+00:00,2021-01-05 04:00:00-08:00,819.36,0.0392,0.00522,821.87,0.361,0.114,814.19,0.0391,0.00521,816.7,0.359,0.114
2021-01-05 13:00:00+00:00,2021-01-05 05:00:00-08:00,820.65,0.0394,0.00526,823.18,0.368,0.114,815.71,0.0394,0.00525,818.24,0.366,0.114
2021-01-05 14:00:00+00:00,2021-01-05 06:00:00-08:00,813.2,0.0385,0.00512,815.67,0.356,0.107,808.64,0.0385,0.00512,811.11,0.354,0.107
2021-01-05 15:00:00+00:00,2021-01-05 07:00:00-08:00,794.21,0.039,0.00521,796.72,0.358,0.118,789.89,0.0389,0.00521,792.4,0.357,0.118
2021-01-05 16:00:00+00:00,2021-01-05 08:00:00-08:00,716.8,0.0375,0.00506,719.22,0.327,0.105,712.61,0.0374,0.00505,715.03,0.326,0.105
2021-01-05 17:00:00+00:00,2021-01-05 09:00:00-08:00,683.35,0.0325,0.00432,685.43,0.269,0.071,679.2,0.0324,0.00431,681.28,0.268,0.071
2021-01-05 18:00:00+00:00,2021-01-05 10:00:00-08:00,658.83,0.0307,0.00407,660.8,0.261,0.056,654.04,0.0307,0.00406,656.0,0.26,0.056
2021-01-05 19:00:00+00:00,2021-01-05 11:00:00-08:00,659.55,0.03,0.00396,661.47,0.252,0.065,654.71,0.03,0.00395,656.62,0.25,0.065
2021-01-05 20:00:00+00:00,2021-01-05 12:00:00-08:00,661.8,0.0307,0.00406,663.76,0.25,0.052,656.84,0.0306,0.00405,658.8,0.249,0.052
2021-01-05 21:00:00+00:00,2021-01-05 13:00:00-08:00,661.36,0.0298,0.00392,663.26,0.267,0.047,656.67,0.0297,0.00391,658.57,0.266,0.047
2021-01-05 22:00:00+00:00,2021-01-05 14:00:00-08:00,673.76,0.0285,0.0037,675.57,0.25,0.057,669.59,0.0284,0.0037,671.39,0.249,0.057
2021-01-05 23:00:00+00:00,2021-01-05 15:00:00-08:00,749.02,0.0328,0.0043,751.1,0.298,0.07,744.86,0.0327,0.00429,746.94,0.297,0.069
2021-01-06 00:00:00+00:00,2021-01-05 16:00:00-08:00,792.46,0.0355,0.00467,794.73,0.305,0.079,788.12,0.0354,0.00467,790.39,0.304,0.079
2021-01-06 01:00:00+00:00,2021-01-05 17:00:00-08:00,814.42,0.038,0.00503,816.85,0.305,0.091,810.33,0.0379,0.00503,812.76,0.304,0.091
2021-01-06 02:00:00+00:00,2021-01-05 18:00:00-08:00,814.01,0.0379,0.00502,816.44,0.308,0.094,809.84,0.0378,0.00502,812.27,0.307,0.094
2021-01-06 03:00:00+00:00,2021-01-05 19:00:00-08:00,825.99,0.039,0.00518,828.49,0.322,0.101,821.8,0.0389,0.00518,824.3,0.32,0.101
2021-01-06 04:00:00+00:00,2021-01-05 20:00:00-08:00,842.36,0.0408,0.00545,844.99,0.339,0.11,838.04,0.0408,0.00545,840.66,0.337,0.11
2021-01-06 05:00:00+00:00,2021-01-05 21:00:00-08:00,842.05,0.0411,0.00549,844.7,0.339,0.113,837.57,0.0411,0.00549,840.22,0.337,0.113
2021-01-06 06:00:00+00:00,2021-01-05 22:00:00-08:00,852.03,0.0416,0.00556,854.71,0.337,0.118,847.36,0.0416,0.00555,850.04,0.335,0.118
2021-01-06 07:00:00+00:00,2021-01-05 23:00:00-08:00,846.84,0.0404,0.00538,849.44,0.346,0.115,842.0,0.0404,0.00538,844.6,0.345,0.115
2021-01-06 08:00:00+00:00,2021-01-06 00:00:00-08:00,861.54,0.0422,0.00564,864.25,0.361,0.125,856.54,0.0422,0.00563,859.26,0.359,0.125
2021-01-06 09:00:00+00:00,2021-01-06 01:00:00-08:00,847.02,0.0401,0.00534,849.6,0.353,0.115,841.99,0.0401,0.00533,844.57,0.351,0.115
2021-01-06 10:00:00+00:00,2021-01-06 02:00:00-08:00,834.9,0.038,0.00502,837.33,0.332,0.104,829.92,0.0379,0.00501,832.35,0.33,0.104
2021-01-06 11:00:00+00:00,2021-01-06 03:00:00-08:00,827.42,0.0371,0.00488,829.79,0.317,0.098,822.47,0.037,0.00488,824.84,0.315,0.098
2021-01-06 12:00:00+00:00,2021-01-06 04:00:00-08:00,831.77,0.0376,0.00497,834.18,0.33,0.1,827.02,0.0376,0.00497,829.42,0.329,0.1
2021-01-06 13:00:00+00:00,2021-01-06 05:00:00-08:00,833.41,0.0373,0.00491,835.79,0.33,0.108,829.01,0.0372,0.00491,831.39,0.328,0.108
2021-01-06 14:00:00+00:00,2021-01-06 06:00:00-08:00,834.24,0.0378,0.005,836.66,0.361,0.097,830.07,0.0378,0.00499,832.49,0.359,0.097
2021-01-06 15:00:00+00:00,2021-01-06 07:00:00-08:00,815.44,0.0379,0.00503,817.87,0.344,0.098,811.29,0.0379,0.00503,813.72,0.343,0.098
2021-01-06 16:00:00+00:00,2021-01-06 08:00:00-08:00,766.33,0.037,0.00493,768.71,0.323,0.089,762.19,0.037,0.00493,764.57,0.322,0.089
2021-01-06 17:00:00+00:00,2021-01-06 09:00:00-08:00,724.66,0.0349,0.00465,726.9,0.306,0.087,720.68,0.0349,0.00465,722.92,0.304,0.087
2021-01-06 18:00:00+00:00,2021-01-06 10:00:00-08:00,722.03,0.0347,0.00463,724.26,0.32,0.083,717.75,0.0347,0.00462,719.98,0.319,0.083
2021-01-06 19:00:00+00:00,2021-01-06 11:00:00-08:00,702.68,0.0317,0.00418,704.71,0.293,0.067,698.57,0.0317,0.00418,700.59,0.292,0.067
2021-01-06 20:00:00+00:00,2021-01-06 12:00:00-08:00,716.03,0.0338,0.00449,718.2,0.306,0.078,711.89,0.0338,0.00449,714.06,0.304,0.078
2021-01-06 21:00:00+00:00,2021-01-06 13:00:00-08:00,710.45,0.0342,0.00456,712.65,0.32,0.079,706.29,0.0342,0.00456,708.49,0.318,0.079
2021-01-06 22:00:00+00:00,2021-01-06 14:00:00-08:00,719.34,0.0342,0.00455,721.54,0.339,0.075,715.31,0.0342,0.00455,717.5,0.338,0.075
2021-01-06 23:00:00+00:00,2021-01-06 15:00:00-08:00,763.76,0.0356,0.00473,766.05,0.333,0.08,759.46,0.0356,0.00472,761.74,0.332,0.08
2021-01-07 00:00:00+00:00,2021-01-06 16:00:00-08:00,813.71,0.038,0.00503,816.15,0.345,0.088,809.45,0.0379,0.00503,811.88,0.344,0.088
2021-01-07 01:00:00+00:00,2021-01-06 17:00:00-08:00,828.26,0.0393,0.00522,830.78,0.369,0.089,824.03,0.0392,0.00521,826.54,0.368,0.089
2021-01-07 02:00:00+00:00,2021-01-06 18:00:00-08:00,825.63,0.039,0.00519,828.13,0.354,0.09,821.46,0.039,0.00518,823.96,0.353,0.09
2021-01-07 03:00:00+00:00,2021-01-06 19:00:00-08:00,837.45,0.0409,0.00547,840.09,0.367,0.096,833.2,0.0409,0.00547,835.83,0.366,0.096
2021-01-07 04:00:00+00:00,2021-01-06 20:00:00-08:00,851.36,0.0434,0.00584,854.17,0.39,0.109,846.97,0.0434,0.00583,849.77,0.389,0.109
2021-01-07 05:00:00+00:00,2021-01-06 21:00:00-08:00,859.49,0.0445,0.00599,862.37,0.398,0.122,854.99,0.0444,0.00599,857.86,0.397,0.122
2021-01-07 06:00:00+00:00,2021-01-06 22:00:00-08:00,855.57,0.0436,0.00586,858.38,0.396,0.114,850.87,0.0436,0.00585,853.69,0.394,0.114
2021-01-07 07:00:00+00:00,2021-01-06 23:00:00-08:00,845.91,0.0418,0.0056,848.61,0.376,0.117,840.98,0.0418,0.00559,843.67,0.374,0.117
2021-01-07 08:00:00+00:00,2021-01-07 00:00:00-08:00,836.68,0.0418,0.00561,839.38,0.387,0.12,831.44,0.0418,0.00561,834.13,0.386,0.12
2021-01-07 09:00:00+00:00,2021-01-07 01:00:00-08:00,836.86,0.0416,0.00558,839.55,0.389,0.117,831.42,0.0416,0.00557,834.1,0.388,0.117
2021-01-07 10:00:00+00:00,2021-01-07 02:00:00-08:00,839.94,0.041,0.00548,842.58,0.384,0.117,834.46,0.041,0.00548,837.09,0.383,0.117
2021-01-07 11:00:00+00:00,2021-01-07 03:00:00-08:00,837.83,0.0408,0.00545,840.46,0.379,0.112,832.28,0.0408,0.00544,834.9,0.377,0.112
2021-01-07 12:00:00+00:00,2021-01-07 04:00:00-08:00,835.17,0.0405,0.00541,837.78,0.378,0.107,829.83,0.0405,0.0054,832.43,0.376,0.107
2021-01-07 13:00:00+00:00,2021-01-07 05:00:00-08:00,813.23,0.0375,0.00497,815.63,0.344,0.093,808.31,0.0375,0.00496,810.71,0.342,0.093
2021-01-07 14:00:00+00:00,2021-01-07 06:00:00-08:00,823.22,0.0388,0.00516,825.71,0.35,0.107,818.68,0.0388,0.00515,821.17,0.349,0.107
2021-01-07 15:00:00+00:00,2021-01-07 07:00:00-08:00,819.42,0.0413,0.00554,822.08,0.373,0.112,814.88,0.0412,0.00553,817.55,0.372,0.112
2021-01-07 16:00:00+00:00,2021-01-07 08:00:00-08:00,749.44,0.0394,0.00532,751.99,0.348,0.113,745.04,0.0394,0.00531,747.59,0.347,0.113
2021-01-07 17:00:00+00:00,2021-01-07 09:00:00-08:00,715.66,0.0371,0.005,718.06,0.335,0.108,711.41,0.0371,0.00499,713.81,0.333,0.108
2021-01-07 18:00:00+00:00,2021-01-07 10:00:00-08:00,757.23,0.0358,0.00475,759.52,0.453,0.094,753.15,0.0358,0.00475,755.45,0.452,0.094
